system:index,GRD_Post_Processing_facility_country,GRD_Post_Processing_facility_name,GRD_Post_Processing_facility_org,GRD_Post_Processing_facility_site,GRD_Post_Processing_software_name,GRD_Post_Processing_software_version,GRD_Post_Processing_start,GRD_Post_Processing_stop,S1TBX_Calibration_vers,S1TBX_SAR_Processing_vers,SLC_Processing_facility_country,SLC_Processing_facility_name,SLC_Processing_facility_org,SLC_Processing_facility_site,SLC_Processing_software_name,SLC_Processing_software_version,SLC_Processing_start,SLC_Processing_stop,SNAP_Graph_Processing_Framework_GPF_vers,cycleNumber,familyName,instrument,instrumentConfigurationID,instrumentMode,instrumentSwath,missionDataTakeID,nssdcIdentifier,orbitNumber_start,orbitNumber_stop,orbitProperties_ascendingNodeTime,orbitProperties_pass,phaseIdentifier,platformHeading,platform_number,productClass,productClassDescription,productComposition,productTimelinessCategory,productType,relativeOrbitNumber_start,relativeOrbitNumber_stop,resolution,resolution_meters,segmentStartTime,sliceNumber,sliceProductFlag,startTimeANX,stopTimeANX,system:asset_size,system:band_names,system:bands,system:footprint,system:id,system:time_end,system:time_start,system:version,totalSlices,transmitterReceiverPolarisation,.geo
S1A_IW_GRDH_1SDV_20231113T125000_20231113T125025_051199_062D0C_70C6,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.699888227603E12,1.69988877E12,9.0.0,9.0.0,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.699888353E12,1.69988867E12,9.0.0,307.0,SENTINEL-1,Synthetic Aperture Radar,7.0,IW,IW,404748.0,2014-016A,51199.0,51199.0,1.699879692951E12,ASCENDING,1.0,-11.99282781478254,A,S,SAR Standard L1 Product,Slice,Fast-24h,GRD,27.0,27.0,H,10.0,1.699879771354E12,2.0,true,107103.2,132101.3,4068905931,"[VV, VH, angle]",<Element>,"LinearRing(82.13604332126755,9.127257181034484, 82.1159250756048,9.12332306391345, 80.54226853331464,8.80860749996789, 79.89449448288083,8.676966833153008, 79.90091485981729,8.645496358206161, 79.91529715784583,8.57549162808992, 79.98789319236099,8.223833364250918, 80.04244149312376,7.9596927627246625, 80.17129835895514,7.334794372503447, 80.18692583779108,7.259658907595145, 80.20391342462113,7.180449424585446, 80.20664687133808,7.172306299630121, 80.20950509476101,7.165205152269978, 81.56535716875719,7.442591742904114, 82.43836013778771,7.618816430493157, 82.3632054621048,7.994472587000767, 82.28826987518485,8.368629406609854, 82.2132435060217,8.742786848580455, 82.13604332126755,9.127257181034484)",COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231113T125000_20231113T125025_051199_062D0C_70C6,1.6998798E12,1.6998798E12,1737557846709789,3.0,"[VV, VH]","{""type"":""Polygon"",""coordinates"":[[[82.13604332126755,9.12725718103448],[82.1159250756048,9.123323063913451],[80.54226853331464,8.808607499967891],[79.89449448288083,8.676966833153008],[79.90091485981729,8.645496358206161],[79.91529715784583,8.575491628089921],[79.98789319236099,8.223833364250918],[80.04244149312376,7.9596927627246625],[80.17129835895514,7.334794372503447],[80.18692583779108,7.259658907595145],[80.20391342462113,7.180449424585446],[80.20664687133808,7.172306299630121],[80.20950509476101,7.165205152269978],[81.56535716875719,7.442591742904116],[82.43836013778771,7.618816430493157],[82.3632054621048,7.994472587000767],[82.28826987518485,8.368629406609854],[82.2132435060217,8.742786848580455],[82.13604332126755,9.12725718103448]]]}"
S1A_IW_GRDH_1SDV_20231113T125025_20231113T125044_051199_062D0C_B8FA,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.699888175908E12,1.6998886E12,9.0.0,9.0.0,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.699888288E12,1.69988851E12,9.0.0,307.0,SENTINEL-1,Synthetic Aperture Radar,7.0,IW,IW,404748.0,2014-016A,51199.0,51199.0,1.699879692951E12,ASCENDING,1.0,-12.00609567308235,A,S,SAR Standard L1 Product,Slice,Fast-24h,GRD,27.0,27.0,H,10.0,1.699879771354E12,3.0,true,132102.8,152029.1,3056147066,"[VV, VH, angle]",<Element>,"LinearRing(79.67259147413155,9.757594206815154, 79.67259293000308,9.757206876664641, 79.69182798545408,9.66341149016198, 79.74832918876272,9.388269331171482, 79.77806255135725,9.243504887528893, 79.79721923087222,9.150244901118743, 79.82932731159298,8.993940138718145, 79.85222097164117,8.882499803092205, 79.87088531574891,8.791658560721066, 79.89358734044143,8.68115025065723, 79.89455359759191,8.676726231165441, 79.90847195435018,8.679537836536326, 81.60654650175064,9.02196331057707, 82.12647389717146,9.12512284724314, 82.13607329505683,9.127065580592909, 82.0152172579745,9.734432001005413, 81.8971234702852,10.326302814366159, 81.89631856339243,10.32710434713507, 81.6506780506707,10.279118007595418, 81.18605923800808,10.187757824501842, 79.67259147413155,9.757594206815154)",COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231113T125025_20231113T125044_051199_062D0C_B8FA,1.699879825E12,1.699879825E12,1737557846709789,3.0,"[VV, VH]","{""type"":""Polygon"",""coordinates"":[[[79.67259147413155,9.757594206815154],[79.67259293000308,9.75720687666464],[79.69182798545408,9.66341149016198],[79.74832918876272,9.388269331171482],[79.77806255135725,9.243504887528893],[79.79721923087222,9.150244901118745],[79.82932731159298,8.993940138718147],[79.85222097164117,8.882499803092205],[79.87088531574891,8.791658560721066],[79.89358734044143,8.681150250657229],[79.89455359759191,8.676726231165441],[79.90847195435018,8.679537836536324],[81.60654650175064,9.02196331057707],[82.12647389717146,9.125122847243139],[82.13607329505683,9.127065580592909],[82.0152172579745,9.734432001005413],[81.8971234702852,10.32630281436616],[81.89631856339243,10.32710434713507],[81.6506780506707,10.279118007595418],[81.18605923800808,10.187757824501842],[79.67259147413155,9.757594206815154]]]}"
S1A_IW_GRDH_1SDV_20231118T003252_20231118T003317_051264_062F3A_7EE8,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.7002826306E12,1.700283258E12,9.0.0,9.0.0,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.700282785E12,1.700283153E12,9.0.0,307.0,SENTINEL-1,Synthetic Aperture Radar,7.0,IW,IW,405306.0,2014-016A,51264.0,51264.0,1.70026479012E12,DESCENDING,1.0,-167.9727131234819,A,S,SAR Standard L1 Product,Slice,Fast-24h,GRD,92.0,92.0,H,10.0,1.70026709346E12,20.0,true,2782039.0,2807038.0,4079765741,"[VV, VH, angle]",<Element>,"LinearRing(80.07222046691145,9.801140762119946, 80.07524105520139,9.814970600105928, 80.13221682924174,10.092489873057565, 80.18492192232075,10.349272584977587, 80.22712156595023,10.554858980442395, 80.27206734227708,10.773764512504064, 80.31578155864413,10.986681672198843, 80.35932842292607,11.198754582028535, 80.38195649030907,11.308960665343768, 80.38194612740868,11.313799973933953, 79.23984536938238,11.54026295610598, 78.6901305285122,11.647495536542838, 78.11981225750182,11.757506343424838, 78.11042347598277,11.711721922991224, 78.03174669744836,11.314321759849754, 77.96737814749983,10.988850855954052, 77.9030574653993,10.663397951377917, 77.83877823884833,10.337964388727004, 77.82131789402871,10.248871530026264, 79.06156450401527,10.004215341006024, 80.07222046691145,9.801140762119946)",COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231118T003252_20231118T003317_051264_062F3A_7EE8,1.700267572E12,1.700267572E12,1737557846709789,22.0,"[VV, VH]","{""type"":""Polygon"",""coordinates"":[[[80.07222046691145,9.801140762119946],[80.07524105520139,9.814970600105928],[80.13221682924174,10.092489873057565],[80.18492192232075,10.349272584977589],[80.22712156595023,10.554858980442395],[80.27206734227708,10.773764512504066],[80.31578155864413,10.986681672198845],[80.35932842292607,11.198754582028537],[80.38195649030907,11.308960665343767],[80.38194612740868,11.313799973933953],[79.2398453693824,11.54026295610598],[78.6901305285122,11.647495536542838],[78.11981225750182,11.757506343424838],[78.11042347598277,11.711721922991224],[78.03174669744836,11.314321759849756],[77.96737814749983,10.98885085595405],[77.9030574653993,10.663397951377918],[77.83877823884835,10.337964388727004],[77.82131789402871,10.248871530026264],[79.06156450401527,10.004215341006025],[80.07222046691145,9.801140762119946]]]}"
S1A_IW_GRDH_1SDV_20231118T003317_20231118T003342_051264_062F3A_A8E8,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.700282717463E12,1.700283299E12,9.0.0,9.0.0,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.70028288E12,1.700283191E12,9.0.0,307.0,SENTINEL-1,Synthetic Aperture Radar,7.0,IW,IW,405306.0,2014-016A,51264.0,51264.0,1.70026479012E12,DESCENDING,1.0,-167.9919028135733,A,S,SAR Standard L1 Product,Slice,Fast-24h,GRD,92.0,92.0,H,10.0,1.70026709346E12,21.0,true,2807040.0,2832039.0,4079997885,"[VV, VH, angle]",<Element>,"LinearRing(79.94511608440862,9.181264157418296, 79.96682448388046,9.286981120103187, 80.01855282743068,9.538901302943623, 80.03926002144982,9.63973665027235, 80.07232762833475,9.801399057106536, 78.95319180005785,10.026154745686286, 78.39489416830045,10.136702010549893, 77.82153996111182,10.249111529166242, 77.82023163486562,10.242995247343307, 77.80011841447327,10.147970355545835, 77.75237667841547,9.917485254430705, 77.69509333480812,9.62427124334819, 77.63782636102556,9.331077145990442, 77.58057109966389,9.037903665009898, 77.52243661523458,8.740208399825034, 78.61959815979961,8.520771959953947, 79.76151247492531,8.288812500203454, 79.78897385839412,8.421046147385841, 79.82719578672952,8.607133426113577, 79.86245170994012,8.778788517328506, 79.90045376323494,8.96376317841196, 79.94511608440862,9.181264157418296)",COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231118T003317_20231118T003342_051264_062F3A_A8E8,1.700267597E12,1.700267597E12,1737557846709789,22.0,"[VV, VH]","{""type"":""Polygon"",""coordinates"":[[[79.94511608440862,9.181264157418296],[79.96682448388046,9.286981120103189],[80.01855282743068,9.538901302943623],[80.03926002144982,9.639736650272349],[80.07232762833475,9.801399057106535],[78.95319180005785,10.026154745686286],[78.39489416830045,10.136702010549891],[77.82153996111182,10.249111529166242],[77.82023163486562,10.242995247343307],[77.80011841447327,10.147970355545837],[77.75237667841547,9.917485254430703],[77.69509333480812,9.62427124334819],[77.63782636102556,9.331077145990442],[77.58057109966389,9.037903665009898],[77.52243661523458,8.740208399825034],[78.61959815979961,8.520771959953947],[79.76151247492531,8.288812500203454],[79.78897385839412,8.421046147385843],[79.82719578672952,8.607133426113577],[79.86245170994012,8.778788517328508],[79.90045376323494,8.96376317841196],[79.94511608440862,9.181264157418296]]]}"
S1A_IW_GRDH_1SDV_20231118T003342_20231118T003401_051264_062F3A_076D,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.70028274511E12,1.700283186E12,9.0.0,9.0.0,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.700282886E12,1.700283102E12,9.0.0,307.0,SENTINEL-1,Synthetic Aperture Radar,7.0,IW,IW,405306.0,2014-016A,51264.0,51264.0,1.70026479012E12,DESCENDING,1.0,-168.0061320767623,A,S,SAR Standard L1 Product,Slice,Fast-24h,GRD,92.0,92.0,H,10.0,1.70026709346E12,22.0,true,2832040.0,2851385.0,2978830692,"[VV, VH, angle]",<Element>,"LinearRing(77.28942356879703,7.5760898935004795, 77.29099681992035,7.575062593074245, 77.3319635916995,7.566818542674807, 77.99410146608531,7.433194332952159, 78.7704310727251,7.338725183297546, 79.54655100247145,7.2428472375670925, 79.5861503105862,7.435443369587853, 79.61404692372483,7.571166673298183, 79.67564729653996,7.870873317893223, 79.69871200451578,7.9831053311214255, 79.73628789024428,8.165969501460298, 79.76157869402333,8.289081313794751, 78.63867406107197,8.517300079422654, 78.08217338165267,8.629040635927018, 77.52254169037032,8.740470789562636, 77.45863395570788,8.494318112223741, 77.45367828939433,8.470975887544256, 77.41267244047991,8.247487774199946, 77.37166060167381,8.024014491616915, 77.33064065351456,7.800555194442132, 77.28942356879703,7.5760898935004795)",COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231118T003342_20231118T003401_051264_062F3A_076D,1.700267622E12,1.700267622E12,1737557846709789,22.0,"[VV, VH]","{""type"":""Polygon"",""coordinates"":[[[77.28942356879703,7.5760898935004795],[77.29099681992035,7.575062593074245],[77.3319635916995,7.566818542674805],[77.99410146608531,7.433194332952159],[78.7704310727251,7.338725183297546],[79.54655100247145,7.2428472375670925],[79.5861503105862,7.435443369587851],[79.61404692372483,7.571166673298183],[79.67564729653996,7.870873317893223],[79.69871200451578,7.9831053311214255],[79.73628789024428,8.165969501460298],[79.76157869402333,8.289081313794751],[78.63867406107197,8.517300079422656],[78.08217338165267,8.629040635927018],[77.52254169037032,8.740470789562636],[77.45863395570788,8.494318112223743],[77.45367828939433,8.470975887544256],[77.41267244047991,8.247487774199946],[77.37166060167381,8.024014491616917],[77.33064065351456,7.800555194442132],[77.28942356879703,7.5760898935004795]]]}"
S1A_IW_GRDH_1SDV_20231120T001723_20231120T001759_051293_063047_29B1,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.700445269497E12,1.700445871E12,9.0.0,9.0.0,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.700445391E12,1.700445754E12,9.0.0,307.0,SENTINEL-1,Synthetic Aperture Radar,7.0,IW,IW,405575.0,2014-016A,51293.0,51293.0,1.700436602607E12,DESCENDING,1.0,-168.0156033855066,A,S,SAR Standard L1 Product,Slice,Fast-24h,GRD,121.0,121.0,H,10.0,1.700439444085E12,1.0,true,2841159.0,2876474.0,5409042243,"[VV, VH, angle]",<Element>,"LinearRing(83.6910435649532,7.397364127638878, 83.71838218049106,7.530321613765221, 83.76086915670325,7.7369767666355544, 83.69430044821237,7.750700211276947, 83.00185986932752,7.892234569685556, 82.20619759872963,7.987821999230901, 81.5030017989063,8.068386417105474, 81.3582249210121,7.371183510705864, 81.09865018272077,6.063597481424329, 81.10887397028667,6.060585224119162, 81.8003056003071,5.9190580740768475, 83.34693357400711,5.725788592965782, 83.39147798844856,5.94191692164782, 83.42562563348002,6.107674243190361, 83.45383820893213,6.244636636739987, 83.49581636828005,6.448471635796922, 83.53232529597629,6.625865074309341, 83.56459758563824,6.78267559666086, 83.60555275858515,6.981720166822186, 83.65234580380259,7.209152565913034, 83.6910435649532,7.397364127638878)",COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231120T001723_20231120T001759_051293_063047_29B1,1.700439443E12,1.700439443E12,1737557846709789,1.0,"[VV, VH]","{""type"":""Polygon"",""coordinates"":[[[83.6910435649532,7.397364127638878],[83.71838218049106,7.530321613765222],[83.76086915670325,7.7369767666355544],[83.69430044821239,7.750700211276945],[83.00185986932752,7.892234569685554],[82.20619759872963,7.987821999230901],[81.5030017989063,8.068386417105476],[81.3582249210121,7.371183510705864],[81.09865018272077,6.063597481424329],[81.10887397028667,6.060585224119162],[81.8003056003071,5.9190580740768475],[83.34693357400711,5.725788592965783],[83.39147798844857,5.94191692164782],[83.42562563348002,6.107674243190361],[83.45383820893213,6.244636636739987],[83.49581636828005,6.448471635796922],[83.53232529597629,6.625865074309341],[83.56459758563824,6.7826755966608605],[83.60555275858515,6.981720166822186],[83.65234580380259,7.209152565913032],[83.6910435649532,7.397364127638878]]]}"
S1A_IW_GRDH_1SDV_20231125T002459_20231125T002528_051366_0632CF_5891,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.700877784494E12,1.700878313E12,9.0.0,9.0.0,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.700877909E12,1.700878206E12,9.0.0,308.0,SENTINEL-1,Synthetic Aperture Radar,7.0,IW,IW,406223.0,2014-016A,51366.0,51366.0,1.700869095556E12,DESCENDING,1.0,-167.9935243002511,A,S,SAR Standard L1 Product,Slice,Fast-24h,GRD,19.0,19.0,H,10.0,1.700871900187E12,1.0,true,2804311.0,2833329.0,4546190375,"[VV, VH, angle]",<Element>,"LinearRing(81.99335333337332,9.12326467855265, 82.01746531182218,9.2406906035136, 82.04274405156758,9.36380245799618, 82.07707769015228,9.531013314360019, 82.11536720411881,9.717547954426982, 82.16618999107753,9.96517465496619, 81.47864101345482,10.103506424680033, 81.40282837555988,10.118636456764923, 80.6001076584533,10.212248779635742, 79.89257502710724,10.290683283107338, 79.81198928331229,9.88756997025296, 79.73156596469595,9.48456262459774, 79.65127044858905,9.081552210119245, 79.56794902662715,8.662733046446661, 80.38043338502312,8.500436655801153, 81.80579061108006,8.21129020794652, 81.85764647880058,8.462653222259863, 81.88567666072922,8.599037247271273, 81.92948105797176,8.812251831470377, 81.96625317400878,8.991310045976357, 81.99335333337332,9.12326467855265)",COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231125T002459_20231125T002528_051366_0632CF_5891,1.700871899E12,1.700871899E12,1737557846709789,3.0,"[VV, VH]","{""type"":""Polygon"",""coordinates"":[[[81.99335333337332,9.12326467855265],[82.01746531182218,9.240690603513602],[82.0427440515676,9.36380245799618],[82.07707769015228,9.531013314360019],[82.11536720411881,9.717547954426985],[82.16618999107753,9.965174654966189],[81.47864101345482,10.103506424680035],[81.40282837555988,10.118636456764923],[80.6001076584533,10.212248779635743],[79.89257502710724,10.290683283107338],[79.81198928331229,9.88756997025296],[79.73156596469595,9.484562624597741],[79.65127044858905,9.081552210119245],[79.56794902662715,8.662733046446661],[80.38043338502312,8.500436655801153],[81.80579061108006,8.21129020794652],[81.85764647880058,8.462653222259863],[81.88567666072922,8.599037247271275],[81.92948105797176,8.812251831470375],[81.96625317400878,8.991310045976359],[81.99335333337332,9.12326467855265]]]}"
S1A_IW_GRDH_1SDV_20231125T002528_20231125T002553_051366_0632CF_3BE3,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.700877787585E12,1.70087833E12,9.0.0,9.0.0,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.700877913E12,1.700878223E12,9.0.0,308.0,SENTINEL-1,Synthetic Aperture Radar,7.0,IW,IW,406223.0,2014-016A,51366.0,51366.0,1.700869095556E12,DESCENDING,1.0,-168.0090888278259,A,S,SAR Standard L1 Product,Slice,Fast-24h,GRD,19.0,19.0,H,10.0,1.700871900187E12,2.0,true,2833331.0,2858330.0,4078970316,"[VV, VH, angle]",<Element>,"LinearRing(81.74099944376448,7.896035426524513, 81.76284264515037,8.002294287451095, 81.78803584958973,8.124849975424183, 81.80585600466186,8.211564470861639, 79.5678932106818,8.663028223893418, 79.49152468121027,8.283296896670768, 79.41619347606041,7.908320179703796, 79.3409336755904,7.533350287733621, 79.26495029209295,7.154470778649703, 80.3893680989276,6.926145657630125, 81.48943691781116,6.699960285387676, 81.4917829900808,6.699957955843938, 81.49289401513676,6.703279164084284, 81.49562158597087,6.715221781691437, 81.50898847286258,6.778438434256395, 81.55129967684019,6.9800187813378995, 81.60076441663797,7.216858645770055, 81.68892273409071,7.642761267888456, 81.71079503421177,7.749109728787576, 81.74099944376448,7.896035426524513)",COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231125T002528_20231125T002553_051366_0632CF_3BE3,1.700871928E12,1.700871928E12,1737557846709789,3.0,"[VV, VH]","{""type"":""Polygon"",""coordinates"":[[[81.74099944376448,7.896035426524511],[81.76284264515037,8.002294287451095],[81.78803584958973,8.124849975424183],[81.80585600466186,8.211564470861639],[79.5678932106818,8.66302822389342],[79.49152468121027,8.283296896670768],[79.41619347606041,7.908320179703796],[79.3409336755904,7.533350287733621],[79.26495029209296,7.154470778649701],[80.3893680989276,6.9261456576301255],[81.48943691781116,6.699960285387676],[81.49178299008081,6.699957955843938],[81.49289401513676,6.703279164084285],[81.49562158597087,6.715221781691436],[81.50898847286258,6.778438434256394],[81.55129967684019,6.9800187813378995],[81.60076441663797,7.2168586457700545],[81.68892273409071,7.642761267888456],[81.71079503421177,7.749109728787574],[81.74099944376448,7.896035426524511]]]}"
S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_772C,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.700877787424E12,1.700878277E12,9.0.0,9.0.0,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.700877919E12,1.700878176E12,9.0.0,308.0,SENTINEL-1,Synthetic Aperture Radar,7.0,IW,IW,406223.0,2014-016A,51366.0,51366.0,1.700869095556E12,DESCENDING,1.0,-168.0208041439921,A,S,SAR Standard L1 Product,Slice,Fast-24h,GRD,19.0,19.0,H,10.0,1.700871900187E12,3.0,true,2858331.0,2883759.0,3958066482,"[VV, VH, angle]",<Element>,"LinearRing(81.3824744897033,6.157788956572858, 81.40365323245733,6.260657309391207, 81.43855133509959,6.4321087284917144, 81.47873744145896,6.629903304986718, 81.48840248852933,6.6786866474801485, 81.49070193627709,6.691260010450693, 81.49173147578094,6.6997661362527285, 80.81407407466368,6.839441286530226, 79.26507467811595,7.1547263852519585, 79.18735647501136,6.771098429546157, 79.11017621921364,6.389917211459071, 79.03303064543927,6.008752724383838, 78.9550868182488,5.623538606612795, 78.96606317856512,5.620311102739933, 79.65651858602197,5.478416201797104, 81.20141938220502,5.285470185650602, 81.23799226790034,5.456507235966726, 81.26784409495258,5.601320740843511, 81.31724789259101,5.841062959415467, 81.35171545069547,6.008405402573065, 81.3824744897033,6.157788956572858)",COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231125T002553_20231125T002619_051366_0632CF_772C,1.700871953E12,1.700871953E12,1737557846709789,3.0,"[VV, VH]","{""type"":""Polygon"",""coordinates"":[[[81.3824744897033,6.157788956572859],[81.40365323245733,6.260657309391208],[81.43855133509959,6.432108728491714],[81.47873744145897,6.629903304986717],[81.48840248852933,6.6786866474801485],[81.49070193627709,6.691260010450694],[81.49173147578094,6.699766136252728],[80.81407407466368,6.839441286530225],[79.26507467811595,7.154726385251959],[79.18735647501136,6.771098429546158],[79.11017621921366,6.389917211459071],[79.03303064543927,6.008752724383838],[78.9550868182488,5.623538606612794],[78.96606317856512,5.620311102739933],[79.65651858602197,5.4784162017971045],[81.20141938220502,5.285470185650602],[81.23799226790034,5.456507235966726],[81.26784409495258,5.601320740843512],[81.31724789259101,5.841062959415466],[81.35171545069547,6.008405402573064],[81.3824744897033,6.157788956572859]]]}"
S1A_IW_GRDH_1SDV_20231125T124930_20231125T124959_051374_063314_0598,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.700924777306E12,1.700925306E12,9.0.0,9.0.0,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.70092489E12,1.700925194E12,9.0.0,308.0,SENTINEL-1,Synthetic Aperture Radar,7.0,IW,IW,406292.0,2014-016A,51374.0,51374.0,1.700916492128E12,ASCENDING,1.0,-11.98042488048324,A,S,SAR Standard L1 Product,Slice,Fast-24h,GRD,27.0,27.0,H,10.0,1.70091657053E12,1.0,true,78097.73,107101.6,4552222246,"[VV, VH, angle]",<Element>,"LinearRing(80.56941467506805,5.412006652641267, 80.56990147862169,5.411519392141869, 81.32740423887817,5.568955887980331, 82.09375203759757,5.792852421799001, 82.76885750474376,5.991567876398345, 82.68686912677023,6.397728881378894, 82.60579361551281,6.799142442356154, 82.52465856056412,7.200567550028022, 82.44183299797393,7.60999667590231, 82.44000399759287,7.618904890885023, 82.43933187495274,7.618907129252596, 82.42933119385289,7.61694592579572, 80.6123125689872,7.247993218169873, 80.21849425454442,7.166967226805706, 80.2107201085746,7.1653357955059, 80.21514703817562,7.133139378481752, 80.23635153734992,7.025431378608327, 80.28385100208328,6.794049368523074, 80.29615016498065,6.73428206675005, 80.42088746952989,6.131679538047533, 80.54256186505684,5.542218342891526, 80.56941467506805,5.412006652641267)",COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231125T124930_20231125T124959_051374_063314_0598,1.70091657E12,1.70091657E12,1737557846709789,3.0,"[VV, VH]","{""type"":""Polygon"",""coordinates"":[[[80.56941467506805,5.412006652641267],[80.56990147862169,5.411519392141869],[81.32740423887817,5.568955887980332],[82.09375203759758,5.792852421799001],[82.76885750474376,5.991567876398346],[82.68686912677023,6.397728881378894],[82.60579361551281,6.799142442356154],[82.52465856056412,7.200567550028022],[82.44183299797393,7.60999667590231],[82.44000399759287,7.618904890885021],[82.43933187495274,7.618907129252596],[82.42933119385289,7.616945925795721],[80.6123125689872,7.247993218169875],[80.21849425454442,7.1669672268057045],[80.2107201085746,7.1653357955059],[80.21514703817562,7.133139378481752],[80.23635153734992,7.025431378608326],[80.28385100208328,6.7940493685230745],[80.29615016498065,6.734282066750051],[80.42088746952989,6.131679538047534],[80.54256186505684,5.542218342891526],[80.56941467506805,5.412006652641267]]]}"
S1A_IW_GRDH_1SDV_20231125T124959_20231125T125024_051374_063314_2D4A,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.700924781217E12,1.700925331E12,9.0.0,9.0.0,Italy,Copernicus Ground Segment,ESA,Production Service-SERCO,Sentinel-1 IPF,003.71,1.700924908E12,1.700925223E12,9.0.0,308.0,SENTINEL-1,Synthetic Aperture Radar,7.0,IW,IW,406292.0,2014-016A,51374.0,51374.0,1.700916492128E12,ASCENDING,1.0,-11.99335538338396,A,S,SAR Standard L1 Product,Slice,Fast-24h,GRD,27.0,27.0,H,10.0,1.70091657053E12,2.0,true,107103.1,132101.2,4067270380,"[VV, VH, angle]",<Element>,"LinearRing(80.20613011677855,7.178843779561635, 80.20777093574273,7.173415492243977, 80.21066818889925,7.165070589057787, 81.63229489298972,7.455816236780816, 82.44003615680312,7.618810761362403, 82.43304634494292,7.653993426012721, 82.36012736223927,8.01837492715208, 82.28713090749233,8.382758998296541, 82.21404809888168,8.747143507568152, 82.13770091099373,9.127288762557034, 80.53089985313494,8.805946385831007, 79.89612550467787,8.676931970659137, 79.91758574374022,8.572458717950708, 79.99011920599301,8.22114421237418, 80.04659202712239,7.94778224864977, 80.17251323568003,7.337079530271591, 80.185578689364,7.274662670933055, 80.19626879077329,7.223875686157466, 80.20448730844655,7.1856282695279745, 80.20613011677855,7.178843779561635)",COPERNICUS/S1_GRD/S1A_IW_GRDH_1SDV_20231125T124959_20231125T125024_051374_063314_2D4A,1.700916599E12,1.700916599E12,1737557846709789,3.0,"[VV, VH]","{""type"":""Polygon"",""coordinates"":[[[80.20613011677855,7.178843779561634],[80.20777093574273,7.173415492243978],[80.21066818889925,7.165070589057787],[81.63229489298972,7.455816236780818],[82.44003615680312,7.618810761362403],[82.43304634494292,7.653993426012721],[82.36012736223927,8.01837492715208],[82.28713090749233,8.38275899829654],[82.21404809888168,8.747143507568154],[82.13770091099373,9.127288762557034],[80.53089985313494,8.805946385831007],[79.89612550467787,8.676931970659137],[79.91758574374022,8.572458717950708],[79.99011920599301,8.22114421237418],[80.04659202712239,7.9477822486497685],[80.17251323568003,7.337079530271591],[80.185578689364,7.274662670933055],[80.19626879077329,7.223875686157466],[80.20448730844655,7.1856282695279745],[80.20613011677855,7.178843779561634]]]}"
